"","year","dia_year","tmed"
"224","1981",224,22.7737373737374
"225","1981",225,22.9767676767677
"226","1981",226,23.8909090909091
"227","1981",227,23.9292929292929
"228","1981",228,23.4151515151515
"229","1981",229,23.5234693877551
"230","1981",230,23.5757575757576
"231","1981",231,23.1636363636364
"232","1981",232,22.0727272727273
"233","1981",233,21.3747474747475
"234","1981",234,20.6010101010101
"235","1981",235,22.0323232323232
"236","1981",236,22.6545454545455
"237","1981",237,22.5777777777778
"238","1981",238,22.8292929292929
"239","1981",239,22.7795918367347
"240","1981",240,22.6510204081633
"241","1981",241,22.2244897959184
"242","1981",242,21.4591836734694
"243","1981",243,21.2103092783505
"244","1981",244,21.3530612244898
"245","1981",245,21.7939393939394
"246","1981",246,22.0090909090909
"247","1981",247,21.7606060606061
"248","1981",248,22.1888888888889
"249","1981",249,22.8080808080808
"250","1981",250,23.3828282828283
"251","1981",251,23.7333333333333
"252","1981",252,23.2979797979798
"253","1981",253,22.0858585858586
"254","1981",254,21.3878787878788
"255","1981",255,21.0676767676768
"256","1981",256,20.8737373737374
"257","1981",257,21.6323232323232
"258","1981",258,22.4464646464646
"259","1981",259,22.6050505050505
"260","1981",260,22.5191919191919
"261","1981",261,21.2151515151515
"262","1981",262,21.3717171717172
"263","1981",263,21.8535353535354
"264","1981",264,20.1828282828283
"265","1981",265,18.1828282828283
"266","1981",266,16.8333333333333
"267","1981",267,17.0969696969697
"268","1981",268,17.9676767676768
"269","1981",269,16.4979797979798
"270","1981",270,14.8141414141414
"271","1981",271,15.1848484848485
"272","1981",272,17.1515151515152
"273","1981",273,18.769696969697
"274","1981",274,18.040404040404
"275","1981",275,16.9222222222222
"276","1981",276,17.4848484848485
"277","1981",277,18.040404040404
"278","1981",278,18.5414141414141
"279","1981",279,18.0494949494949
"280","1981",280,16.879797979798
"281","1981",281,18.4444444444444
"282","1981",282,18.9949494949495
"283","1981",283,18.1222222222222
"284","1981",284,19.0979797979798
"285","1981",285,20.3030303030303
"286","1981",286,19.9606060606061
"287","1981",287,19.5333333333333
"288","1981",288,18.8606060606061
"289","1981",289,19.1141414141414
"290","1981",290,18.8181818181818
"291","1981",291,17.9171717171717
"292","1981",292,17.7050505050505
"293","1981",293,16.8888888888889
"294","1981",294,14.340404040404
"295","1981",295,11.7959595959596
"296","1981",296,12.1757575757576
"297","1981",297,12.2888888888889
"298","1981",298,12.4484848484848
"299","1981",299,12.4826530612245
"300","1981",300,12.610101010101
"301","1981",301,13.4020202020202
"302","1981",302,13.7181818181818
"303","1981",303,13.2121212121212
"304","1981",304,15.169696969697
"305","1981",305,16.0969696969697
"306","1981",306,15.7131313131313
"307","1981",307,15.4111111111111
"308","1981",308,15.2707070707071
"309","1981",309,14.9444444444444
"310","1981",310,14.7232323232323
"311","1981",311,13.6313131313131
"312","1981",312,12.5515151515152
"313","1981",313,11.9464646464646
"314","1981",314,11.8262626262626
"315","1981",315,12.1747474747475
"316","1981",316,13.0737373737374
"317","1981",317,12.9737373737374
"318","1981",318,12.1212121212121
"319","1981",319,11.4020202020202
"320","1981",320,12.1939393939394
"321","1981",321,12.7979797979798
"322","1981",322,12.8858585858586
"323","1981",323,13.1515151515152
"324","1981",324,13.5121212121212
"325","1981",325,13.7515151515152
"326","1981",326,13.6373737373737
"327","1981",327,13.0755102040816
"328","1981",328,13.3959183673469
"329","1981",329,12.6010101010101
"330","1981",330,11.1727272727273
"331","1981",331,11.6939393939394
"332","1981",332,12.2171717171717
"333","1981",333,11.0818181818182
"334","1981",334,10.4808080808081
"335","1981",335,10.6616161616162
"336","1981",336,9.23232323232323
"337","1981",337,7.51616161616162
"338","1981",338,7.63939393939394
"339","1981",339,8.65858585858586
"340","1981",340,7.98888888888889
"341","1981",341,8.48585858585859
"342","1981",342,9.72222222222222
"343","1981",343,12.0767676767677
"344","1981",344,13.0818181818182
"345","1981",345,13.9494949494949
"346","1981",346,14.6010101010101
"347","1981",347,15.320202020202
"348","1981",348,14.3212121212121
"349","1981",349,13.1606060606061
"350","1981",350,13.7272727272727
"351","1981",351,11.0010101010101
"352","1981",352,8.52222222222222
"353","1981",353,6.11414141414141
"354","1981",354,5.65858585858586
"355","1981",355,8.56363636363636
"356","1981",356,11.189898989899
"357","1981",357,12.2343434343434
"358","1981",358,10.0232323232323
"359","1981",359,7.94343434343434
"360","1981",360,6.52828282828283
"361","1981",361,8.83939393939394
"362","1981",362,9.72323232323232
"363","1981",363,9.53333333333333
"364","1981",364,11.6818181818182
"365","1981",365,10.5020202020202
